26119,"El Castillo","Texas\"
26120,"Lasana","Texas\"
26121,"Middleburg","North Carolina\"
26122,"Marmarth","North Dakota\"
26123,"Du Bois","Nebraska\"
26124,"Alvo","Nebraska\"
26125,"Virgilina","Virginia\"
26126,"Southern Ute","Colorado\"
26127,"Sedgwick","Colorado\"
26128,"Okolona","Arkansas\"
26129,"Iroquois","Illinois\"
26130,"Rocky Ford","Georgia\"
26131,"Fredericksburg","Indiana\"
26132,"Greensboro","Indiana\"
26133,"Erin Springs","Oklahoma\"
26134,"Sasakwa","Oklahoma\"
26135,"Summit","Oklahoma\"
26136,"Edinburg","Missouri\"
26137,"Brooks","Minnesota\"
26138,"Neosho Falls","Kansas\"
26139,"Netawaka","Kansas\"
26140,"Brogan","Oregon\"
26141,"Artesian","South Dakota\"
26142,"Pullman","West Virginia\"
26143,"Sylvester","West Virginia\"
26144,"Pine Level","Florida\"
26145,"Pick City","North Dakota\"
26146,"Thurston","Nebraska\"
26147,"Glen Hope","Pennsylvania\"
26148,"Rew","Pennsylvania\"
26149,"Monterey","Virginia\"
26150,"Stonyford","California\"
26151,"Pollard","Alabama\"
26152,"Broadwell","Illinois\"
26153,"Iola","Illinois\"
26154,"Pontoosuc","Illinois\"
26155,"Ranger","Georgia\"
26156,"Parrott","Georgia\"
26157,"Dooling","Georgia\"
26158,"Cadiz","Indiana\"
26159,"St. Lucas","Iowa\"
26160,"Houghton","Iowa\"
26161,"Lockington","Ohio\"
26162,"Stark City","Missouri\"
26163,"Burtrum","Minnesota\"
26164,"Maple City","Michigan\"
26165,"Bogue","Kansas\"
26166,"Kevin","Montana\"
26167,"Lena","Mississippi\"
26168,"Rockville","South Carolina\"
26169,"Rosine","Kentucky\"
26170,"Orient","Washington\"
26171,"Northwest Stanwood","Washington\"
26172,"Mountain View","New Mexico\"
26173,"Rock Hill","Louisiana\"
26174,"Tenakee Springs","Alaska\"
26175,"La Platte","Nebraska\"
26176,"Dawson","Nebraska\"
26177,"Forksville","Pennsylvania\"
26178,"Honcut","California\"
26179,"Daphnedale Park","California\"
26180,"Moorefield","Arkansas\"
26181,"Everton","Arkansas\"
26182,"Indian Village","Indiana\"
26183,"Ricketts","Iowa\"
26184,"Clare","Iowa\"
26185,"Freedom Acres","Arizona\"
26186,"Peoria","Oklahoma\"
26187,"Castine","Ohio\"
26188,"Rayville","Missouri\"
26189,"Avoca","Minnesota\"
26190,"Detroit","Kansas\"
26191,"Montrose","Mississippi\"
26192,"McKinney","Kentucky\"
26193,"Raywick","Kentucky\"
26194,"Astoria","South Dakota\"
26195,"Otter Creek","Florida\"
26196,"North Hurley","New Mexico\"
26197,"Epping","North Dakota\"
26198,"Upland","Nebraska\"
26199,"Cassandra","Pennsylvania\"
26200,"Marble","Colorado\"
26201,"Boykin","Alabama\"
26202,"Deer Park","Alabama\"
26203,"New Salem","Illinois\"
26204,"Hamilton","Iowa\"
26205,"Ayrshire","Iowa\"
26206,"Mount Union","Iowa\"
26207,"Crystal Beach","Arizona\"
26208,"Kaibab","Arizona\"
26209,"Mead","Oklahoma\"
26210,"Sharon","Oklahoma\"
26211,"Dotyville","Oklahoma\"
26212,"Willow","Oklahoma\"
26213,"Murphy","Oklahoma\"
26214,"Bairdstown","Ohio\"
26215,"Mifflin","Ohio\"
26216,"Prathersville","Missouri\"
26217,"Oaks","Missouri\"
26218,"Hammond","Minnesota\"
26219,"Alpha","Michigan\"
26220,"Dixonville","Florida\"
26221,"Nogal","New Mexico\"
26222,"La Feria North","Texas\"
26223,"Valentine","Texas\"
26224,"Las Lomitas","Texas\"
26225,"Kingsbury","Texas\"
26226,"Nondalton","Alaska\"
26227,"Dry Creek","Alaska\"
26228,"Linden","North Carolina\"
26229,"Bowman","Tennessee\"
26230,"West Middletown","Pennsylvania\"
26231,"Ronco","Pennsylvania\"
26232,"Sheakleyville","Pennsylvania\"
26233,"Beurys Lake","Pennsylvania\"
26234,"Success","Arkansas\"
26235,"Cavendish","Vermont\"
26236,"Cantrall","Illinois\"
26237,"Venedy","Illinois\"
26238,"West Brooklyn","Illinois\"
26239,"Jacksonville","Georgia\"
26240,"Luther","Iowa\"
26241,"Castana","Iowa\"
26242,"Campo Bonito","Arizona\"
26243,"Acequia","Idaho\"
26244,"Galestown","Maryland\"
26245,"Hanna","Oklahoma\"
26246,"Bradley","Oklahoma\"
26247,"Buford","Ohio\"
26248,"Sinking Spring","Ohio\"
26249,"Patterson","Ohio\"
26250,"Brook Park","Minnesota\"
26251,"Taunton","Minnesota\"
26252,"Glen Arbor","Michigan\"
26253,"Heron","Montana\"
26254,"Monterey","Kentucky\"
26255,"Westport","South Dakota\"
26256,"Gilmanton","Wisconsin\"
26257,"Port Colden","New Jersey\"
26258,"Pyote","Texas\"
26259,"Coldfoot","Alaska\"
26260,"Norman","North Carolina\"
26261,"Cordova","Nebraska\"
26262,"Brunswick","Nebraska\"
26263,"King Lake","Nebraska\"
26264,"Atlanta","Nebraska\"
26265,"La Grange","Tennessee\"
26266,"Pine Apple","Alabama\"
26267,"Georgetown","Arkansas\"
26268,"Glasgow","Illinois\"
26269,"Pearl","Illinois\"
26270,"Wilmington","Illinois\"
26271,"Mackey","Indiana\"
26272,"Franklin","Iowa\"
26273,"Hastings","Oklahoma\"
26274,"Holliday","Missouri\"
26275,"Novelty","Missouri\"
26276,"Brutus","Michigan\"
26277,"Soldier","Kansas\"
26278,"Glendora","Mississippi\"
26279,"Arbovale","West Virginia\"
26280,"Littleton","West Virginia\"
26281,"Arrowhead Springs","Wyoming\"
26282,"Kirvin","Texas\"
26283,"La Victoria","Texas\"
26284,"Ekwok","Alaska\"
26285,"Miller","Nebraska\"
26286,"Fordyce","Nebraska\"
26287,"Coal Center","Pennsylvania\"
26288,"Oswayo","Pennsylvania\"
26289,"Silver City","Nevada\"
26290,"Pritchett","Colorado\"
26291,"Lester","Alabama\"
26292,"Old Bennington","Vermont\"
26293,"Brussels","Illinois\"
26294,"East Peru","Iowa\"
26295,"Larrabee","Iowa\"
26296,"Arlington","Arizona\"
26297,"Fairmont","Oklahoma\"
26298,"Bearden","Oklahoma\"
26299,"Nellie","Ohio\"
26300,"Rhineland","Missouri\"
26301,"Bragg City","Missouri\"
26302,"Odessa","Minnesota\"
26303,"Garvin","Minnesota\"
26304,"Iona","Minnesota\"
26305,"Hepler","Kansas\"
26306,"Sawyer","Kansas\"
26307,"Lesterville","South Dakota\"
26308,"Central City","South Dakota\"
26309,"La Grande","Washington\"
26310,"Crowheart","Wyoming\"
26311,"Downsville","Louisiana\"
26312,"Marion","North Dakota\"
26313,"Max","Nebraska\"
26314,"Kiskimere","Pennsylvania\"
26315,"Ronks","Pennsylvania\"
26316,"Ramah","Colorado\"
26317,"La Rose","Illinois\"
26318,"Maunie","Illinois\"
26319,"Boston","Indiana\"
26320,"Millhousen","Indiana\"
26321,"Mitchell","Iowa\"
26322,"Mazie","Oklahoma\"
26323,"Zena","Oklahoma\"
26324,"Faxon","Oklahoma\"
26325,"Jensen","Utah\"
26326,"Homestown","Missouri\"
26327,"Morrison","Missouri\"
26328,"Kingdom City","Missouri\"
26329,"Wolverton","Minnesota\"
26330,"Herndon","Kansas\"
26331,"Carthage","South Dakota\"
26332,"Dimock","South Dakota\"
26333,"Woodman","Wisconsin\"
26334,"Center Sandwich","New Hampshire\"
26335,"Virden","New Mexico\"
26336,"Salineño","Texas\"
26337,"Marietta","Texas\"
26338,"Estelline","Texas\"
26339,"Seven Oaks","Texas\"
26340,"Delmita","Texas\"
26341,"Medora","North Dakota\"
26342,"Merriman","Nebraska\"
26343,"Imlay","Nevada\"
26344,"Crystal Bay","Nevada\"
26345,"Carrsville","Virginia\"
26346,"Browns","Illinois\"
26347,"Dewy Rose","Georgia\"
26348,"St. Donatus","Iowa\"
26349,"Gould","Oklahoma\"
26350,"Colony","Oklahoma\"
26351,"New Weston","Ohio\"
26352,"Ithaca","Ohio\"
26353,"Fleming","Missouri\"
26354,"Avilla","Missouri\"
26355,"Goodridge","Minnesota\"
26356,"Woodston","Kansas\"
26357,"Woodland","Mississippi\"
26358,"Anon Raices","Puerto Rico\"
26359,"Virgie","Kentucky\"
26360,"Starbuck","Washington\"
26361,"Drummond","Wisconsin\"
26362,"Granger","Wyoming\"
26363,"Novice","Texas\"
26364,"Mertens","Texas\"
26365,"Powhatan","Louisiana\"
26366,"Crystal","North Dakota\"
26367,"Brownville","Nebraska\"
26368,"Hall","New York\"
26369,"Rainsburg","Pennsylvania\"
26370,"New Centerville","Pennsylvania\"
26371,"Scottsburg","Virginia\"
26372,"Crisman","Colorado\"
26373,"Black Hawk","Colorado\"
26374,"Bodcaw","Arkansas\"
26375,"Alicia","Arkansas\"
26376,"Blountsville","Indiana\"
26377,"Centralia","Iowa\"
26378,"Webb","Iowa\"
26379,"Goodell","Iowa\"
26380,"Westfield","Iowa\"
26381,"Gapland","Maryland\"
26382,"Cheshire","Ohio\"
26383,"Lewis and Clark Village","Missouri\"
26384,"Hunter","Missouri\"
26385,"Chain-O-Lakes","Missouri\"
26386,"Viola","Kansas\"
26387,"Sallis","Mississippi\"
26388,"St. Mary","Kentucky\"
26389,"Summit","Oregon\"
26390,"Claremont","South Dakota\"
26391,"Amanda Park","Washington\"
26392,"Lynxville","Wisconsin\"
26393,"Bonanza Hills","Texas\"
26394,"Spearsville","Louisiana\"
26395,"Hollis","Alaska\"
26396,"New Buffalo","Pennsylvania\"
26397,"Chalkhill","Pennsylvania\"
26398,"Deerfield","Virginia\"
26399,"Washington","Virginia\"
26400,"Ewing","Virginia\"
26401,"Furnace Creek","California\"
26402,"McKittrick","California\"
26403,"Dubois","Indiana\"
26404,"St. Marys","Iowa\"
26405,"Smiths Ferry","Idaho\"
26406,"Pensacola","Oklahoma\"
26407,"Phillips","Oklahoma\"
26408,"Sulphur Springs","Ohio\"
26409,"Westboro","Missouri\"
26410,"Caledonia","Missouri\"
26411,"Ludlow","Missouri\"
26412,"Jameson","Missouri\"
26413,"Baring","Missouri\"
26414,"Meadowlands","Minnesota\"
26415,"Wright","Minnesota\"
26416,"Quamba","Minnesota\"
26417,"Forestville","Michigan\"
26418,"Lorraine","Kansas\"
26419,"Mountville","South Carolina\"
26420,"Java","South Dakota\"
26421,"Midland","South Dakota\"
26422,"Zoar","Wisconsin\"
26423,"La Loma de Falcon","Texas\"
26424,"Jamestown","Louisiana\"
26425,"Chuathbaluk","Alaska\"
26426,"Bisbee","North Dakota\"
26427,"Filley","Nebraska\"
26428,"Lodoga","California\"
26429,"Lake Almanor West","California\"
26430,"New Blaine","Arkansas\"
26431,"Ohlman","Illinois\"
26432,"Camak","Georgia\"
26433,"Sharon","Georgia\"
26434,"Ulen","Indiana\"
26435,"Dawson","Iowa\"
26436,"Kohls Ranch","Arizona\"
26437,"Hoffman","Oklahoma\"
26438,"Narcissa","Oklahoma\"
26439,"Georgetown","Minnesota\"
26440,"Lake Leelanau","Michigan\"
26441,"New Cambria","Kansas\"
26442,"Rudyard","Montana\"
26443,"Marrowbone","Kentucky\"
26444,"Loomis","Washington\"
26445,"Cold Bay","Alaska\"
26446,"Rodanthe","North Carolina\"
26447,"Sheldon","North Dakota\"
26448,"Endicott","Nebraska\"
26449,"St. Joe","Arkansas\"
26450,"Haynes","Arkansas\"
26451,"Peach Orchard","Arkansas\"
26452,"Canoochee","Georgia\"
26453,"McIntire","Iowa\"
26454,"Christopher Creek","Arizona\"
26455,"Vale Summit","Maryland\"
26456,"National","Maryland\"
26457,"Deer Creek","Oklahoma\"
26458,"Cosby","Missouri\"
26459,"Damar","Kansas\"
26460,"Odin","Kansas\"
26461,"Pony","Montana\"
26462,"Fort Shaw","Montana\"
26463,"Judith Gap","Montana\"
26464,"Monument","Oregon\"
26465,"Watrous","New Mexico\"
26466,"Cuartelez","New Mexico\"
26467,"Noonan","North Dakota\"
26468,"Yogaville","Virginia\"
26469,"Gold Hill","Colorado\"
26470,"Cusseta","Alabama\"
26471,"Toxey","Alabama\"
26472,"Vernonburg","Georgia\"
26473,"St. Paul","Iowa\"
26474,"Climbing Hill","Iowa\"
26475,"Havelock","Iowa\"
26476,"Archer","Iowa\"
26477,"Rentiesville","Oklahoma\"
26478,"Hallett","Oklahoma\"
26479,"Adamsville","Ohio\"
26480,"West Union","Minnesota\"
26481,"Heidelberg","Minnesota\"
26482,"Bingham Lake","Minnesota\"
26483,"Peru","Kansas\"
26484,"Windom","Kansas\"
26485,"Hudson","Kansas\"
26486,"Whitewater","Montana\"
26487,"Custer","Montana\"
26488,"McCool","Mississippi\"
26489,"Richland","South Dakota\"
26490,"Ashton","South Dakota\"
26491,"Harrold","South Dakota\"
26492,"Sinai","South Dakota\"
26493,"Edison","Washington\"
26494,"Brandywine","West Virginia\"
26495,"Dickerson City","Florida\"
26496,"Oak Ridge","Louisiana\"
26497,"Deering","Alaska\"
26498,"Edison","Nebraska\"
26499,"Aaronsburg","Pennsylvania\"
26500,"Whitesville","Virginia\"
26501,"Palmyra","Virginia\"
26502,"Eldridge","Alabama\"
26503,"Perkinsville","Vermont\"
26504,"Browning","Illinois\"
26505,"Leonore","Illinois\"
26506,"Liverpool","Illinois\"
26507,"Livonia","Indiana\"
26508,"St. Joseph","Iowa\"
26509,"Seba Dalkai","Arizona\"
26510,"Fort Ritchie","Maryland\"
26511,"Parkman","Ohio\"
26512,"Summitville","Ohio\"
26513,"Leisure Lake","Missouri\"
26514,"De Graff","Minnesota\"
26515,"McKinley","Minnesota\"
26516,"Bena","Minnesota\"
26517,"Harding","Minnesota\"
26518,"Cassoday","Kansas\"
26519,"Luray","South Carolina\"
26520,"Oelrichs","South Dakota\"
26521,"Cavour","South Dakota\"
26522,"Pine Grove","Washington\"
26523,"Farmington","Delaware\"
26524,"Steuben","Wisconsin\"
26525,"Des Moines","New Mexico\"
26526,"Edgewater Estates","Texas\"
26527,"Pitkas Point","Alaska\"
26528,"Inman","Nebraska\"
26529,"Ayr","Nebraska\"
26530,"Frankfort Springs","Pennsylvania\"
26531,"Higden","Arkansas\"
26532,"Bishop Hill","Illinois\"
26533,"Raritan","Illinois\"
26534,"Cedar Springs","Georgia\"
26535,"Bouton","Iowa\"
26536,"Rutland","Iowa\"
26537,"Ferguson","Iowa\"
26538,"Vernon","Arizona\"
26539,"Elk River","Idaho\"
26540,"Hillsdale","Oklahoma\"
26541,"Dexter City","Ohio\"
26542,"Whitewater","Missouri\"
26543,"Allenville","Missouri\"
26544,"Ormsby","Minnesota\"
26545,"Miesville","Minnesota\"
26546,"Livingston","South Carolina\"
26547,"St. Onge","South Dakota\"
26548,"Dallas","South Dakota\"
26549,"Corn Creek","South Dakota\"
26550,"Cliffdell","Washington\"
26551,"Tunnel City","Wisconsin\"
26552,"Friendly","West Virginia\"
26553,"Dora","New Mexico\"
26554,"Hillsboro","New Mexico\"
26555,"Morse","Texas\"
26556,"Sikes","Louisiana\"
26557,"Forest River","North Dakota\"
26558,"Heckscherville","Pennsylvania\"
26559,"Shelocta","Pennsylvania\"
26560,"Orviston","Pennsylvania\"
26561,"Lewis","Colorado\"
26562,"Ravenden Springs","Arkansas\"
26563,"North Buena Vista","Iowa\"
26564,"South Amana","Iowa\"
26565,"East Verde Estates","Arizona\"
26566,"Tensed","Idaho\"
26567,"Frenchtown-Rumbly","Maryland\"
26568,"Church Creek","Maryland\"
26569,"Trego-Rohrersville Station","Maryland\"
26570,"Eldon","Oklahoma\"
26571,"Gann","Ohio\"
26572,"Antimony","Utah\"
26573,"Olean","Missouri\"
26574,"Miramiguoa Park","Missouri\"
26575,"Green","Kansas\"
26576,"Long Island","Kansas\"
26577,"Eden","Mississippi\"
26578,"Mitchell","Oregon\"
26579,"Lebam","Washington\"
26580,"Kennan","Wisconsin\"
26581,"Woods Landing-Jelm","Wyoming\"
26582,"Spade","Texas\"
26583,"Petronila","Texas\"
26584,"Lillie","Louisiana\"
26585,"Silver Springs","Alaska\"
26586,"Bowdon","North Dakota\"
26587,"Octavia","Nebraska\"
26588,"Belspring","Virginia\"
26589,"Cokedale","Colorado\"
26590,"Eagarville","Illinois\"
26591,"Deepstep","Georgia\"
26592,"Masonville","Iowa\"
26593,"Stanley","Iowa\"
26594,"Ledyard","Iowa\"
26595,"Chester","Iowa\"
26596,"Anegam","Arizona\"
26597,"Wann","Oklahoma\"
26598,"Brice","Ohio\"
26599,"Alton","Utah\"
26600,"White Mesa","Utah\"
26601,"Gunn City","Missouri\"
26602,"Moundville","Missouri\"
26603,"Eagle","Michigan\"
26604,"Oldham","South Dakota\"
26605,"Pierpont","South Dakota\"
26606,"Arkdale","Wisconsin\"
26607,"Tustin","Wisconsin\"
26608,"Velarde","New Mexico\"
26609,"Del Mar Heights","Texas\"
26610,"San Juan","Texas\"
26611,"Diomede","Alaska\"
26612,"Indian Beach","North Carolina\"
26613,"Almont","North Dakota\"
26614,"Adams","North Dakota\"
26615,"Leshara","Nebraska\"
26616,"Cal-Nev-Ari","Nevada\"
26617,"Moffat","Colorado\"
26618,"Hamburg","Illinois\"
26619,"Naples","Illinois\"
26620,"Superior","Iowa\"
26621,"Alpine","Arizona\"
26622,"Kaka","Arizona\"
26623,"Carrizo","Arizona\"
26624,"Venedocia","Ohio\"
26625,"Alpha","Minnesota\"
26626,"Galesburg","Kansas\"
26627,"Prairie View","Kansas\"
26628,"Hingham","Montana\"
26629,"Roy","Montana\"
26630,"Lowndesville","South Carolina\"
26631,"Forestburg","South Dakota\"
26632,"Markham","Washington\"
26633,"Birch River","West Virginia\"
26634,"Sacramento","New Mexico\"
26635,"Colorado Acres","Texas\"
26636,"Hannaford","North Dakota\"
26637,"Osnabrock","North Dakota\"
26638,"Grafton","Nebraska\"
26639,"Arthur","Nebraska\"
26640,"Hasty","Colorado\"
26641,"Gerrard","Colorado\"
26642,"Big Lagoon","California\"
26643,"Allport","Arkansas\"
26644,"Blue Mountain","Arkansas\"
26645,"Vernon","Illinois\"
26646,"Otterville","Illinois\"
26647,"Bellville","Georgia\"
26648,"Westphalia","Iowa\"
26649,"Macksburg","Iowa\"
26650,"Bernard","Iowa\"
26651,"Wikieup","Arizona\"
26652,"Moffett","Oklahoma\"
26653,"Loco","Oklahoma\"
26654,"Darlington","Missouri\"
26655,"La Russell","Missouri\"
26656,"Woodstock","Minnesota\"
26657,"Effie","Minnesota\"
26658,"Goff","Kansas\"
26659,"Smoaks","South Carolina\"
26660,"Fairfield","Kentucky\"
26661,"Hickory Hill","Kentucky\"
26662,"Harper","Oregon\"
26663,"Harrison","South Dakota\"
26664,"Maiden Rock","Wisconsin\"
26665,"Wiota","Wisconsin\"
26666,"Dodge","Wisconsin\"
26667,"Leopolis","Wisconsin\"
26668,"Huntersville","West Virginia\"
26669,"Nesbitt","Texas\"
26670,"Farwell","Nebraska\"
26671,"Broadwater","Nebraska\"
26672,"Franklin","California\"
26673,"Du Pont","Georgia\"
26674,"Mount Ayr","Indiana\"
26675,"Toronto","Iowa\"
26676,"Elgin","Arizona\"
26677,"Templeville","Maryland\"
26678,"Ratliff City","Oklahoma\"
26679,"Lynndyl","Utah\"
26680,"Lithium","Missouri\"
26681,"Roscoe","Missouri\"
26682,"Ozora","Missouri\"
26683,"Hayward","Missouri\"
26684,"De Witt","Missouri\"
26685,"Elmdale","Minnesota\"
26686,"Talmage","Kansas\"
26687,"Dodson","Montana\"
26688,"Nile","Washington\"
26689,"Millston","Wisconsin\"
26690,"Big Creek","West Virginia\"
26691,"Parkman","Wyoming\"
26692,"Hutchinson","New Jersey\"
26693,"Mount Hermon","New Jersey\"
26694,"Los Altos","Texas\"
26695,"Cantu Addition","Texas\"
26696,"Chimney Rock Village","North Carolina\"
26697,"Bushnell","Nebraska\"
26698,"Myrtlewood","Alabama\"
26699,"Bluff City","Arkansas\"
26700,"Jennette","Arkansas\"
26701,"Banks","Arkansas\"
26702,"Nora","Illinois\"
26703,"Mound Station","Illinois\"
26704,"Seville","Georgia\"
26705,"Rome","Iowa\"
26706,"Watkins","Iowa\"
26707,"Concho","Arizona\"
26708,"Beyerville","Arizona\"
26709,"West Denton","Maryland\"
26710,"Christie","Oklahoma\"
26711,"Armstrong","Oklahoma\"
26712,"Wilson","Ohio\"
26713,"Salesville","Ohio\"
26714,"Tedrow","Ohio\"
26715,"Louisburg","Missouri\"
26716,"Laporte","Minnesota\"
26717,"Kincaid","Kansas\"
26718,"Marengo","Wisconsin\"
26719,"Burlington","West Virginia\"
26720,"Parcoal","West Virginia\"
26721,"Bascom","Florida\"
26722,"Picuris Pueblo","New Mexico\"
26723,"Chalkyitsik","Alaska\"
26724,"Tar Heel","North Carolina\"
26725,"Starkweather","North Dakota\"
26726,"Armagh","Pennsylvania\"
26727,"Slabtown","Pennsylvania\"
26728,"Silver Peak","Nevada\"
26729,"Branchville","Virginia\"
26730,"Orchard","Colorado\"
26731,"Irasburg","Vermont\"
26732,"Stoy","Illinois\"
26733,"Canaan","Indiana\"
26734,"Weldon","Iowa\"
26735,"Utting","Arizona\"
26736,"Mercersville","Maryland\"
26737,"Mulberry","Oklahoma\"
26738,"Los Panes","Puerto Rico\"
26739,"Pistol River","Oregon\"
26740,"Yale","South Dakota\"
26741,"Fairfax","South Dakota\"
26742,"Vivian","South Dakota\"
26743,"Belleair Shore","Florida\"
26744,"Todd Mission","Texas\"
26745,"Proctorville","North Carolina\"
26746,"Deering","North Dakota\"
26747,"Malmo","Nebraska\"
26748,"Belgrade","Nebraska\"
26749,"Bartlett","Nebraska\"
26750,"Allisonia","Virginia\"
26751,"Downieville","California\"
26752,"Loma Mar","California\"
26753,"Delaplaine","Arkansas\"
26754,"Klondike","Maryland\"
26755,"Hitchcock","Oklahoma\"
26756,"Culver","Kansas\"
26757,"Smithfield","Kentucky\"
26758,"Batesland","South Dakota\"
26759,"Downsville","Wisconsin\"
26760,"Lublin","Wisconsin\"
26761,"Manderson","Wyoming\"
26762,"Aquilla","Texas\"
26763,"Tanquecitos South Acres","Texas\"
26764,"Iago","Texas\"
26765,"Ross","North Dakota\"
26766,"Ruskin","Nebraska\"
26767,"Eagles Mere","Pennsylvania\"
26768,"Atkinson Mills","Pennsylvania\"
26769,"Calverton","Virginia\"
26770,"Sedalia","Colorado\"
26771,"Libertyville","Alabama\"
26772,"St. Paul","Arkansas\"
26773,"Gum Springs","Arkansas\"
26774,"Morley","Iowa\"
26775,"Minidoka","Idaho\"
26776,"Albany","Oklahoma\"
26777,"Broughton","Ohio\"
26778,"Tselakai Dezza","Utah\"
26779,"West Sullivan","Missouri\"
26780,"Riverton","Minnesota\"
26781,"Roscoe","Minnesota\"
26782,"Wheaton","Kansas\"
26783,"Park","Kansas\"
26784,"Bendena","Kansas\"
26785,"Kings Point","Montana\"
26786,"Paden","Mississippi\"
26787,"Lodge","South Carolina\"
26788,"Boston","Kentucky\"
26789,"Pringle","South Dakota\"
26790,"Curlew","Washington\"
26791,"Pulcifer","Wisconsin\"
26792,"Oakvale","West Virginia\"
26793,"Day","Florida\"
26794,"Hyattville","Wyoming\"
26795,"Tierra Bonita","Texas\"
26796,"Los Ebanos","Texas\"
26797,"Owl Ranch","Texas\"
26798,"Victoria Vera","Texas\"
26799,"Naukati Bay","Alaska\"
26800,"Love Valley","North Carolina\"
26801,"Oriska","North Dakota\"
26802,"Jansen","Nebraska\"
26803,"Herrings","New York\"
26804,"Napeague","New York\"
26805,"Baileyville","Pennsylvania\"
26806,"Golconda","Nevada\"
26807,"Heathsville","Virginia\"
26808,"Raymer","Colorado\"
26809,"Round Mountain","California\"
26810,"Fidelity","Illinois\"
26811,"St. Augustine","Illinois\"
26812,"Marne","Iowa\"
26813,"Derby","Iowa\"
26814,"Monomoscoy Island","Massachusetts\"
26815,"Huetter","Idaho\"
26816,"Gerty","Oklahoma\"
26817,"Grand Falls Plaza","Missouri\"
26818,"Bethel","Missouri\"
26819,"Wilson City","Missouri\"
26820,"Kipp","Kansas\"
26821,"Radersburg","Montana\"
26822,"Bell Center","Wisconsin\"
26823,"Chical","New Mexico\"
26824,"Seven Springs","North Carolina\"
26825,"Barneston","Nebraska\"
26826,"Naomi","Pennsylvania\"
26827,"Rock Creek Park","Colorado\"
26828,"Casmalia","California\"
26829,"Newfane","Vermont\"
26830,"Lynnville","Illinois\"
26831,"Harmon","Illinois\"
26832,"Junction","Illinois\"
26833,"Sims","Indiana\"
26834,"Foster","Missouri\"
26835,"Chickamaw Beach","Minnesota\"
26836,"Foxhome","Minnesota\"
26837,"Lake Henry","Minnesota\"
26838,"Whipholt","Minnesota\"
26839,"Liberty","Kansas\"
26840,"Parksville","South Carolina\"
26841,"Melvina","Wisconsin\"
26842,"Pembine","Wisconsin\"
26843,"Emerald","Wisconsin\"
26844,"Whittlesey","Wisconsin\"
26845,"Floyd","New Mexico\"
26846,"Stanley","Louisiana\"
26847,"Macon","North Carolina\"
26848,"Pinetown","North Carolina\"
26849,"Buchanan","North Dakota\"
26850,"Memphis","Nebraska\"
26851,"Orme","Tennessee\"
26852,"Donegal","Pennsylvania\"
26853,"Oneida","Pennsylvania\"
26854,"Goodsprings","Nevada\"
26855,"St. Charles","Virginia\"
26856,"Scotland","Virginia\"
26857,"Vernon","California\"
26858,"Spaulding","California\"
26859,"Ridgeville","Alabama\"
26860,"Bon Air","Alabama\"
26861,"Daisy","Arkansas\"
26862,"Scottville","Illinois\"
26863,"Calvary","Georgia\"
26864,"Harper","Iowa\"
26865,"Center Junction","Iowa\"
26866,"Chapin","Iowa\"
26867,"Westwood","Iowa\"
26868,"Brayton","Iowa\"
26869,"Williston","Maryland\"
26870,"Highland Beach","Maryland\"
26871,"Clarita","Oklahoma\"
26872,"Tullahassee","Oklahoma\"
26873,"Kanauga","Ohio\"
26874,"Kirby","Ohio\"
26875,"Hartsburg","Missouri\"
26876,"Rutledge","Missouri\"
26877,"Biscay","Minnesota\"
26878,"Federal Dam","Minnesota\"
26879,"Melstone","Montana\"
26880,"Beaver","Oregon\"
26881,"Addy","Washington\"
26882,"Waverly","Washington\"
26883,"Opal","Wyoming\"
26884,"North Escobares","Texas\"
26885,"Port Heiden","Alaska\"
26886,"Belden","Nebraska\"
26887,"Hunt","New York\"
26888,"Oxbow","New York\"
26889,"Crook","Colorado\"
26890,"Egypt","Arkansas\"
26891,"Marietta","Illinois\"
26892,"Aldora","Georgia\"
26893,"Lanesboro","Iowa\"
26894,"Martinsburg","Iowa\"
26895,"Bridgeport","Oklahoma\"
26896,"Milledgeville","Ohio\"
26897,"Clifton Hill","Missouri\"
26898,"Wright","Kansas\"
26899,"Durham","Kansas\"
26900,"Williams","South Carolina\"
26901,"Arroyo Gardens","Texas\"
26902,"Toyah","Texas\"
26903,"McDonald","North Carolina\"
26904,"McFarlan","North Carolina\"
26905,"Newburg","North Dakota\"
26906,"Melbeta","Nebraska\"
26907,"Valmy","Nevada\"
26908,"Oak Hall","Virginia\"
26909,"Cold Springs","California\"
26910,"Antoine","Arkansas\"
26911,"Emington","Illinois\"
26912,"Tennessee","Illinois\"
26913,"Baldwin","Iowa\"
26914,"Buckeye","Iowa\"
26915,"Cromwell","Iowa\"
26916,"Promise City","Iowa\"
26917,"Yucca","Arizona\"
26918,"Ali Chuk","Arizona\"
26919,"Whaleyville","Maryland\"
26920,"Dacoma","Oklahoma\"
26921,"Comstock","Minnesota\"
26922,"Minneiska","Minnesota\"
26923,"Pawleys Island","South Carolina\"
26924,"Kenton Vale","Kentucky\"
26925,"Dodson","Texas\"
26926,"Lorraine","New York\"
26927,"Friendsville","Pennsylvania\"
26928,"Gerlach","Nevada\"
26929,"Vilas","Colorado\"
26930,"Franktown","Colorado\"
26931,"Bradley","California\"
26932,"Minturn","Arkansas\"
26933,"Vidette","Georgia\"
26934,"Arion","Iowa\"
26935,"Wiota","Iowa\"
26936,"Addington","Oklahoma\"
